0.391374	-0.920232	-0.360155
0.385584	-0.922673	-0.355768
0.379779	-0.925077	-0.351325
0.373959	-0.927445	-0.346827
0.368125	-0.929776	-0.342274
0.362275	-0.932071	-0.337666
0.356412	-0.934329	-0.333006
0.350534	-0.93655	-0.328293
0.344643	-0.938734	-0.323528
0.338738	-0.940881	-0.318712
0.33282	-0.942991	-0.313846
0.326888	-0.945063	-0.30893
0.320944	-0.947098	-0.303965
0.314987	-0.949096	-0.298953
0.309017	-0.951057	-0.293893
0.303035	-0.952979	-0.288786
0.297042	-0.954865	-0.283635
0.291036	-0.956712	-0.278438
0.285019	-0.958522	-0.273197
0.278991	-0.960294	-0.267913
0.272952	-0.962028	-0.262587
0.266902	-0.963724	-0.25722
0.260842	-0.965382	-0.251812
0.254771	-0.967001	-0.246364
0.24869	-0.968583	-0.240877
0.242599	-0.970127	-0.235352
0.236499	-0.971632	-0.22979
0.230389	-0.973098	-0.224192
0.224271	-0.974527	-0.218558
0.218143	-0.975917	-0.21289
0.212007	-0.977268	-0.207188
0.205863	-0.978581	-0.201453
0.19971	-0.979855	-0.195687
0.19355	-0.981091	-0.18989
0.187381	-0.982287	-0.184062
0.181206	-0.983445	-0.178206
0.175023	-0.984564	-0.172322
0.168833	-0.985645	-0.16641
0.162637	-0.986686	-0.160472
0.156435	-0.987688	-0.154509
0.150226	-0.988652	-0.148521
0.144011	-0.989576	-0.14251
0.13779	-0.990461	-0.136476
0.131564	-0.991308	-0.130421
0.125333	-0.992115	-0.124345
0.119097	-0.992883	-0.11825
0.112856	-0.993611	-0.112135
0.106611	-0.994301	-0.106004
0.100362	-0.994951	-0.099855
0.0941084	-0.995562	-0.0936907
0.0878512	-0.996134	-0.0875116
0.0815907	-0.996666	-0.0813186
0.0753269	-0.997159	-0.0751128
0.0690601	-0.997613	-0.0688952
0.0627906	-0.998027	-0.0626667
0.0565186	-0.998402	-0.0564282
0.0502444	-0.998737	-0.0501809
0.0439682	-0.999033	-0.0439257
0.0376902	-0.999289	-0.0376635
0.0314108	-0.999507	-0.0313953
0.0251301	-0.999684	-0.0251222
0.0188485	-0.999822	-0.0188451
0.0125661	-0.999921	-0.0125651
0.0062832	-0.99998	-0.00628307
5.35898e-08	-1	-5.35898e-08
